"STATION","NAME","DATE","AWND","PRCP","TAVG","TMAX","TMIN"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-05-31","4.92","0.00","62","77","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-01","7.61","0.18","60","61","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-02","11.18","0.02","58","64","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-03","6.71","0.00","58","68","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-04","8.72","0.00","61","73","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-05","9.62","0.00","66","80","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-06","5.82","0.00","69","85","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-07","7.16","0.00","74","88","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-08","7.83","0.00","74","87","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-09","6.04","0.00","72","84","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-10","6.71","0.00","65","78","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-11","7.83","0.00","63","76","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-12","5.14","0.00","61","68","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-13","5.82","0.00","60","75","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-14","8.28","0.00","66","82","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-15","7.83","0.00","71","86","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-16","6.71","0.00","64","73","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-17","6.93","0.00","62","77","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-18","6.71","0.00","66","76","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-19","7.16","0.02","63","75","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-20","9.62","0.00","64","77","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-21","7.61","0.00","66","78","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-22","5.37","0.00","66","77","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-23","5.37","0.00","64","79","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-24","5.82","0.00","70","78","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-25","6.71","0.00","71","87","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-26","10.51","0.00","76","89","64"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-27","8.72","0.00","77","92","63"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-28","4.70","0.01","77","83","65"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-29","6.04","0.00","72","84","63"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-06-30","7.61","0.00","70","87","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-01","9.62","0.00","76","90","63"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-02","7.61","0.00","79","93","64"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-03","5.82","0.00","80","92","64"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-04","6.49","0.00","76","92","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-05","4.70","0.00","79","91","62"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-06","7.16","0.00","73","85","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-07","5.37","0.00","68","81","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-08","4.25","0.00","69","86","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-09","7.61","0.00","71","84","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-10","8.28","0.00","67","70","62"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-11","6.71","0.00","65","72","62"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-12","4.92","0.00","66","79","62"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-13","6.93","0.00","68","78","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-14","7.38","0.00","69","82","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-15","7.16","0.00","69","79","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-16","6.26","0.00","68","79","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-17","7.38","0.00","68","82","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-18","7.61","0.00","75","92","64"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-19","7.38","0.00","82","95","63"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-20","8.72","0.00","71","80","62"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-21","5.37","0.00","67","75","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-22","6.26","0.00","65","75","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-23","4.25","0.00","65","79","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-24","8.50","0.01","66","73","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-25","5.37","0.00","65","70","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-26","5.82","0.08","63","72","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-27","4.25","0.00","61","74","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-28","7.61","0.00","68","82","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-29","8.50","0.00","73","90","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-30","7.83","0.00","78","94","63"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-07-31","5.82","0.00","80","94","64"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-01","6.93","0.00","78","92","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-02","4.47","0.00","76","87","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-03","5.14","0.00","73","83","63"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-04","5.82","0.00","68","79","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-05","7.83","0.00","64","74","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-06","6.49","0.00","65","77","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-07","8.28","0.00","69","83","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-08","8.05","0.00","69","77","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-09","4.92","0.00","67","83","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-10","5.37","0.00","71","84","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-11","9.84","0.00","73","86","62"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-12","6.04","0.30","74","83","62"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-13","4.92","0.00","71","83","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-14","11.63","1.20","67","65","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-15","8.28","0.00","62","71","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-16","8.28","0.00","65","77","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-17","6.71","0.00","68","81","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-18","6.71","0.00","72","86","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-19","4.70","0.00","75","89","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-20","9.40","0.08","68","73","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-21","5.82","0.00","62","72","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-22","5.59","0.00","65","80","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-23","4.03","0.00","68","82","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-24","5.14","0.00","65","75","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-25","7.61","0.00","65","78","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-26","3.80","0.00","68","83","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-27","4.70","0.00","70","85","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-28","5.82","0.02","70","74","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-29","12.97","1.28","67","72","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-30","10.51","0.40","61","68","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-08-31","12.97","0.00","63","66","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-01","11.18","0.23","63","67","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-02","8.50","0.00","59","67","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-03","6.49","0.00","57","65","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-04","6.49","0.00","56","65","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-05","7.83","0.01","56","69","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-06","5.37","0.21","58","61","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-07","3.36","0.01","60","70","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-08","5.37","0.00","63","73","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-09","7.38","0.00","65","76","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-10","8.05","0.00","66","77","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-11","6.93","0.00","68","81","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-12","4.70","0.00","69","80","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-13","6.71","0.02","65","69","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-14","7.61","0.00","57","62","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-15","6.26","0.00","56","64","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-16","4.25","0.04","57","68","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-17","8.50","0.07","60","65","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-18","5.82","0.00","60","67","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-19","9.62","0.00","63","70","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-20","15.21","0.16","66","73","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-21","6.04","0.00","59","65","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-22","4.47","0.00","56","66","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-23","4.03","0.00","57","69","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-24","5.59","0.00","61","72","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-25","5.82","0.08","60","60","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-26","6.04","0.00","57","65","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-27","8.50","0.00","54","64","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-28","11.41","0.00","56","70","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-29","4.25","0.00","59","71","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-09-30","2.91","0.00","57","65","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-01","2.91","0.00","58","70","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-02","6.49","0.00","57","60","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-03","10.74","0.00","58","67","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-04","8.28","0.00","60","73","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-05","3.58","0.00","60","74","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-06","5.82","0.00","59","65","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-07","4.92","0.39","58","61","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-08","2.46","0.00","60","66","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-09","5.82","0.01","61","67","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-10","10.51","1.13","63","70","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-11","5.82","0.00","57","64","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-12","6.26","0.18","57","65","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-13","7.16","0.05","58","62","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-14","11.18","0.00","53","59","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-15","7.61","0.00","55","70","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-16","2.91","0.00","57","68","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-17","2.91","0.01","59","67","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-18","4.47","0.15","57","59","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-19","5.82","0.01","58","63","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-20","4.03","0.00","57","64","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-21","2.91","0.00","54","61","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-22","6.04","0.00","54","61","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-23","5.82","0.00","51","55","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-24","6.49","0.00","51","59","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-25","7.61","0.35","54","67","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-26","10.29","0.27","54","54","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-27","3.80","0.00","53","61","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-28","6.26","0.13","54","57","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-29","10.51","0.07","56","59","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-30","14.99","0.76","58","63","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-10-31","16.11","1.30","57","60","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-01","13.42","1.03","53","54","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-02","6.26","0.01","51","52","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-03","3.13","0.03","47","51","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-04","4.92","0.00","44","50","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-05","5.14","0.05","48","53","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-06","6.04","0.00","50","60","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-07","6.71","0.50","53","54","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-08","4.03","0.26","50","52","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-09","2.91","0.13","47","50","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-10","8.72","0.05","45","52","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-11","10.29","0.06","49","52","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-12","11.41","0.39","45","52","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-13","14.54","1.32","52","56","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-14","10.07","1.86","49","49","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-15","9.17","0.88","42","48","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-16","8.95","0.08","41","48","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-17","17.90","1.16","50","56","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-18","8.50","0.06","45","48","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-19","9.40","0.08","44","48","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-20","8.95","0.00","39","47","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-21","10.51","0.00","40","48","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-22","6.93","0.00","40","50","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-23","2.91","0.12","39","44","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-24","10.07","0.28","41","44","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-25","12.75","0.00","38","45","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-26","9.62","0.00","38","49","30"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-27","6.71","0.00","38","49","29"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-28","2.24","0.00","36","45","27"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-29","2.01","0.00","34","35","28"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-11-30","3.80","0.02","32","42","25"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-01","7.83","0.48","42","50","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-02","11.18","0.10","43","51","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-03","13.20","0.50","49","60","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-04","10.51","0.08","48","51","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-05","8.95","0.62","46","50","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-06","13.20","0.44","48","55","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-07","7.61","1.08","49","52","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-08","13.87","2.13","52","60","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-09","14.09","0.53","52","54","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-10","16.78","0.37","49","53","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-11","6.26","0.01","45","49","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-12","12.53","0.63","44","48","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-13","13.65","0.05","45","46","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-14","3.80","0.00","43","46","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-15","6.49","0.06","38","44","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-16","5.14","0.14","42","43","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-17","13.42","0.86","40","44","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-18","11.41","0.73","43","48","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-19","9.17","0.00","41","47","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-20","14.99","0.17","44","46","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-21","9.62","1.08","40","42","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-22","11.18","0.18","41","46","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-23","17.00","0.24","40","41","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-24","9.62","0.10","39","42","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-25","3.36","0.23","38","41","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-26","5.59","0.00","36","40","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-27","6.49","0.34","38","40","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-28","2.91","0.06","37","41","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-29","5.82","0.00","39","45","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-30","7.61","0.00","36","42","30"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2015-12-31","7.83","0.00","34","42","28"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-01","4.92","0.00","36","46","28"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-02","5.59","0.00","33","42","25"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-03","9.17","0.02","37","40","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-04","7.61","0.15","36","38","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-05","5.37","0.11","38","46","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-06","6.49","0.00","44","53","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-07","2.91","0.00","41","44","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-08","1.57","0.00","42","48","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-09","2.91","0.00","39","49","30"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-10","8.05","0.00","43","52","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-11","6.93","0.16","41","47","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-12","11.63","0.51","45","48","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-13","7.83","0.75","47","54","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-14","6.93","0.00","42","48","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-15","6.04","0.05","40","47","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-16","9.17","0.40","46","52","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2016-01-17","7.61","0.33","47","49","43"
